InputSentence1,InputSentence2,InputSentence3,InputSentence4,AnswerRightEnding,sumOfWmd
0.08158897766652703,0.10687107240629197,0.155266562039271,0.09033246454068214,0,0.4340590766527721
0.0930007912222296,0.10811638308645882,0.15528508406892122,0.10481945759934728,0,0.46122171597695694
0.14447403715109425,0.0675994413330646,0.17661318026233455,0.11278656640253622,1,0.5014732251490297
0.11265956518083331,0.2462894076869102,0.20201362951495996,0.13378264195323677,1,0.6947452443359402
0.1048417021196175,0.1950602713084668,0.1454689175188547,0.07953263408459724,0,0.5249035250315363
0.10126706927502752,0.09803528699381352,0.12845502386474608,0.11108641968084725,0,0.4388437998144344
0.04128250403859094,0.05219729979933426,0.056012392051106315,0.058862707991711796,1,0.2083549038807433
0.15942504058857543,0.24170558983106413,0.19196933303883731,0.2222524415618935,1,0.8153524050203704
0.06543933751225471,0.1959216448139995,0.14322232881519198,0.08676933649927379,0,0.49135264764071995
0.11543121568143368,0.11686534021106199,0.08225289287720025,0.09629174453362822,0,0.41084119330332414
0.20153262457009297,0.04849018231054687,0.17213734361964547,0.10700704216786355,1,0.5291671926681489
0.14294835922358035,0.07391329202291966,0.05409872586230611,0.059876045128701545,1,0.33083642223750764
0.15945737927073092,0.17500119012987206,0.15740491774068605,0.16866960061595926,0,0.6605330877572483
0.04076824587619304,0.07736934900683164,0.06784920082647801,0.10035824818699786,0,0.28634504389650056
0.07853612593721598,0.07507772233958245,0.07793032697399854,0.08931471171700915,1,0.3208588869678061
0.2157261091657179,0.24617608871591098,0.2950181587417764,0.1444832605901349,1,0.9014036172135402
0.20732039468602476,0.23378096297991469,0.19804906583480356,0.14708132555643616,0,0.7862317490571792
0.21664989252034575,0.169920920437485,0.09863525807225704,0.08170049240817129,0,0.5669065634382591
0.1264957016113147,0.13941430241369007,0.18629510854553283,0.11437131880981923,1,0.5665764313803568
0.055453814472278457,0.10641652494967194,0.07641961218226512,0.10641615129564803,1,0.34470610289986353
0.04869711986517483,0.08352493021991,0.05471602446877046,0.11102017127243749,0,0.2979582458262928
0.08588609664645379,0.0909474278574586,0.1349516322312355,0.12486073613582511,1,0.43664589287097294
0.05259069807276036,0.12092637092302741,0.15729416289684175,0.14081511030642566,0,0.4716263421990552
0.21448116999880582,0.0492151841951724,0.10884637779950666,0.07058984877717496,0,0.4431325807706598
0.08574889958300386,0.17279577368790555,0.09208452847945328,0.1269579752075337,1,0.47758717695789643
0.21931447226833106,0.2986824395396204,0.12640073238047364,0.2096810941656413,1,0.8540787383540664
0.17784727655846774,0.2456456655656098,0.09768217193177642,0.17080480798958173,0,0.6919799220454357
0.06141702513684499,0.1197777688708652,0.0975764780408761,0.397309736359062,1,0.6760810084076483
0.14114024842221698,0.10632103241957859,0.13279300704992583,0.24587004553225328,0,0.6261243334239748
0.17833451760532934,0.2098558484177291,0.11875289832062136,0.07470203478918797,0,0.5816452991328678
0.0808596658616045,0.10550328582463916,0.17287963377330479,0.12305977263470083,1,0.48230235809424926
0.1007245774613403,0.10406756108671023,0.08623069948692327,0.1645185159532077,0,0.45554135398818146
0.0732868383375698,0.12288957892060404,0.10466342214824967,0.15462909399053998,1,0.4554689333969635
0.10571853138670921,0.15999737639683725,0.12232598658369447,0.13780883782182768,0,0.5258507321890686
0.08280193426942102,0.11371394264198198,0.11877786930128728,0.13946108578435892,1,0.45475483199704914
0.1544383278376162,0.05964491714513747,0.49879584355312584,0.23697962856182225,1,0.9498587170977018
0.11459068610350788,0.1658328026265217,0.321250313616991,0.0986873036080136,0,0.7003611059550342
0.04937493565778732,0.1396444032778621,0.12740044821970464,0.09858795643501282,1,0.4150077435903669
0.09212919291919117,0.09100613653780006,0.09180250835400981,0.0977394014167939,0,0.37267723922779494
0.21361921254681646,0.07528542305463554,0.09638110550373793,0.05130267577103824,0,0.4365884168762281
0.1153219367316385,0.13966306389797373,0.16086511901104203,0.14188554703134443,1,0.5577356666719986
0.12456567428242246,0.07556320742225647,0.1506215438687431,0.16392522257153486,1,0.5146756481449569
0.1388115400032752,0.08870812327183486,0.1998891517917617,0.21520825596377674,0,0.6426170710306485
0.10798194498836995,0.15758950725821255,0.05107895798298323,0.051652778659244676,1,0.3683031888888104
0.15181737769530546,0.11363224791515336,0.24118859554163352,0.22917448984943975,0,0.7358127110015321
0.11409100635494293,0.08166130591755626,0.08103694622302056,0.09283223878367394,0,0.3696214972791937
0.1636593372051716,0.1155910557780393,0.13751043690817058,0.09021708211011886,1,0.5069779120015003
0.11652020113931894,0.07180516417857259,0.13644932227430193,0.05339295605208725,1,0.3781676436442807
0.14137490025229454,0.07993506272351444,0.09560178857116698,0.07108205041161776,0,0.38799380195859373
0.16236105884599686,0.10622620779383182,0.14565492349857273,0.15598671605363487,1,0.5702289061920363
0.09302530235509872,0.09098537668606639,0.26199930495123086,0.27292683441090587,0,0.7189368184033018
0.07586561084903058,0.18294785713820055,0.06726176295816376,0.08749305099767746,0,0.4135682819430724
0.08437813937515817,0.08887351166511774,0.18784303789538973,0.21555108980147533,1,0.576645778737141
0.2216241340742171,0.16822255319633056,0.19733959789835662,0.10412881049986376,1,0.691315095668768
0.10446441525839732,0.14666383350754916,0.14781099768175662,0.2234117860062431,0,0.6223510324539462
0.11026934231450224,0.11126938500346416,0.16579867664543674,0.24811894031148232,0,0.6354563442748854
0.1467786141360551,0.17211970271836594,0.21411950063361102,0.16937105482964965,1,0.7023888723176817
0.08722569267994167,0.2014253567242889,0.09026743848342367,0.15580690370199587,0,0.5347253915896502
0.06882757458598912,0.2984546406703928,0.11348172978080076,0.1821754963082657,1,0.6629394413454484
0.10718491119468915,0.13075406892984756,0.1251942424417282,0.17644623066275764,1,0.5395794532290226
0.08628699853341906,0.06928993646528783,0.07696622141673697,0.16866274930172664,0,0.4012059057171705
0.045309315938511924,0.05527164024200181,0.10984065085616708,0.08101735908264358,0,0.2914389661193244
0.10896334809100279,0.11115486883775562,0.04873550886031858,0.04090702066624748,1,0.3097607464553244
0.18304842542510033,0.06903687502287226,0.07093780071355775,0.0995458001070589,1,0.42256890126858926
0.10878783720151781,0.1769687121122642,0.17543911442871393,0.12122508437177987,0,0.5824207481142758
0.09616966368638724,0.0773738819003755,0.052510391382306815,0.09256502055347657,0,0.3186189575225461
0.04673785509045824,0.07860229460382501,0.06525993569308004,0.0935552229564337,1,0.284155308343797
0.12273567015114532,0.09565601963152907,0.12745069810487034,0.17240384713447096,0,0.5182462350220157
0.08856959641758848,0.2048909750650174,0.12251722505143302,0.05746309254262459,1,0.47344088907666354
0.05055857841521874,0.1289764085896611,0.17022110370635987,0.07437709675939978,1,0.4241331874706395
0.17294086344784498,0.18254748687940836,0.14325405015029014,0.15008279844503525,0,0.6488251989225787
0.08078986642181873,0.2621464375092948,0.10873240277109593,0.13389768029068017,0,0.5855663869928895
0.10039938296349048,0.17244088734155003,0.09131711094919592,0.07665595262019756,1,0.440813333874434
0.13359806661874468,0.22863377269483043,0.33206493142033183,0.19716601933812186,1,0.8914627900720288
0.1985341134360871,0.1437298741798383,0.13255122289156174,0.1303171686931796,0,0.6051323792006666
0.1398559575187333,0.10529620039318799,0.07930118255245104,0.11898066469778121,0,0.4434340051621536
0.22374080970024418,0.18487092231582106,0.13791712286680435,0.051892956612503524,1,0.5984218114953731
0.08476118673614412,0.13599851419647638,0.10673357416407019,0.07228113381278514,0,0.3997744089094758
0.22167120176749303,0.05778069244589309,0.24778398181081565,0.14774543188118935,1,0.6749813079053911
0.10120051570475841,0.11413971003525376,0.05536897154620471,0.039237905027659746,1,0.3099471023138766
0.12118259986164578,0.12088510412366495,0.06550057095351922,0.05484165490630363,0,0.36240992984513365
0.12291082065287404,0.19766268628496997,0.1699800479120016,0.09997437907096743,1,0.590527933920813
0.13063802384673975,0.20548975750198156,0.16106991120427847,0.10042032663725316,0,0.597618019190253
0.16377946681655645,0.0849453345564213,0.10691911347641946,0.07943398761151135,0,0.4350779024609086
0.18917993482496737,0.08477016543351983,0.12353527358753086,0.08089063441979885,1,0.47837600826581694
0.13112615989219567,0.15727306535390742,0.1266227092418733,0.15581117748217288,0,0.5708331119701493
0.15087210180544852,0.05336547604791224,0.041511170861162246,0.05815459219051513,1,0.3039033409050381
0.04057166927362651,0.18766237702602206,0.14511545284882946,0.15092065516113068,0,0.5242701543096087
0.10879655095678567,0.11156333600580691,0.08613366051620058,0.09872556614677754,1,0.40521911362557067
0.09772125715425015,0.11096023025247455,0.14975864499518918,0.20947295140188932,0,0.5679130838038031
0.10874837613805534,0.24751040694952012,0.30875475975914946,0.09276035786391795,1,0.757773900710643
0.21723593217123738,0.12779924521970595,0.1658459777241351,0.19107341476165962,1,0.7019545698767381
0.17360163418345617,0.09273657537400723,0.12272094594211877,0.15277701805261373,0,0.5418361735521959
0.15166084530929624,0.10737183933612109,0.14151527514705065,0.15857150414366736,0,0.5591194639361353
0.04896478212258219,0.10758155380593538,0.047157809709298615,0.08841719259374071,1,0.2921213382315569
0.2578835659795761,0.19186498033433558,0.06834475409315899,0.10111366071771738,1,0.6192069611247881
0.24309891245900989,0.17649205827427802,0.058045886290036146,0.08682313296704626,0,0.5644599899903703
0.28135631870821415,0.17455540967133756,0.1591197477404177,0.19988771577998996,1,0.8149191918999594
0.24395872960871726,0.14325739823484446,0.11547429700073997,0.12641796125331595,0,0.6291083860976177
0.23019490263968553,0.13731216331042,0.21678111530941205,0.2740233116467595,0,0.8583114929062771
0.06988244267767303,0.17908784285689794,0.08233599327236234,0.043120535845834015,1,0.37442681465276734
0.05058761259327419,0.12146730212872836,0.1038134778237286,0.07155165392419989,1,0.347420046469931
0.08598067793554531,0.06573829037740231,0.13153126983629695,0.12069449894182384,0,0.4039447370910684
0.20645911915617582,0.1969437703206897,0.10370985366398097,0.1513848967489648,0,0.6584976398898114
0.04699705688882193,0.054302675038186664,0.15707771629838066,0.06288676081424506,1,0.32126420903963426
0.10227777056454829,0.12146270277427407,0.18742858458314382,0.17669570875251078,1,0.587864766674477
0.13505161864595952,0.09049875009282962,0.176696310962917,0.16238198403350443,0,0.5646286637352106
0.2985199203422948,0.059360258976509796,0.09584725562580053,0.06660512041979444,1,0.5203325553643996
0.12921225015960255,0.29724366438273336,0.23450508020251992,0.27305788912691176,0,0.9340188838717676
0.16135227474474537,0.15868042948471925,0.04432817943151684,0.03510156313479026,0,0.3994624467957717
0.07576647418902738,0.0872955519428189,0.09297169086350804,0.11821436310627029,1,0.3742480801016246
0.14622078721336124,0.1309529311214447,0.1539802961088538,0.12978436798046583,0,0.5609383824241256
0.15484635418642903,0.11694081457427019,0.14049337210192978,0.14477608831279967,1,0.5570566291754286
0.11618266077527999,0.17768127314882726,0.10100531802560091,0.15183971853829628,0,0.5467089704880045
0.10933246610385179,0.144022155676499,0.12497816543168423,0.1899895147909031,1,0.5683223020029381
0.14416737147182748,0.0861857869635395,0.2087128838582599,0.16888619160981344,1,0.6079522339034403
0.16828433479034752,0.09255112693339888,0.20868888797222118,0.19852589891138958,0,0.6680502486073572
0.20859763774907839,0.23594502081247945,0.17913780886669645,0.1272715147726439,0,0.7509519822008982
0.07575966491897701,0.10082150676284901,0.04297708624174714,0.13104050398392247,1,0.3505987619074956
0.2462007416178882,0.25653154409007134,0.06636155333696643,0.16040328060895204,0,0.7294971196538781
0.30319169597736,0.31366276224792006,0.0988525628102459,0.21330974567115307,1,0.9290167667066791
0.12443453128033234,0.20012869955551327,0.18716311125555038,0.13974609468962784,1,0.6514724367810238
0.07039637255143552,0.15481639891314597,0.20315443454071752,0.10465000256841611,0,0.533017208573715
0.08861731735262275,0.2812650908444524,0.1810331390294194,0.1505580002819844,0,0.7014735475084789
0.027769670821412393,0.22106838568231404,0.09727935351945796,0.08400176482203629,1,0.4301191748452207
0.05229931068451107,0.07976437660397143,0.13796836400579632,0.16177545233747065,1,0.43180750363174947
0.10302483927845955,0.0657041775341928,0.12760650382110597,0.16603348741310833,0,0.46236900804686665
0.14646728260318317,0.1946986048832178,0.12183239213308991,0.2067708810474104,0,0.6697691606669013
0.09981949191844222,0.05550099390839389,0.1029686177485091,0.06042336172175081,1,0.31871246529709596
0.05077923503733563,0.10279753604250674,0.09142580567807514,0.09345097753756962,1,0.33845355429548707
0.09435771544276957,0.09070319628007166,0.11775915227625589,0.1142135645037277,0,0.4170336285028248
0.05811447666163252,0.10790679791573349,0.1534360328059748,0.042177485057651995,0,0.3616347924409928
0.09616356538011565,0.09669091467789383,0.12702524398674886,0.08868288779210785,1,0.4085626118368662
0.1861125323440194,0.12406952287234366,0.22623370698529185,0.1470719888440132,0,0.6834877510456681
0.14071786137235165,0.10130509824411571,0.14428151249113083,0.10376504421544075,1,0.49006951632303897
0.13201334487212896,0.1442435309158354,0.07763306244050712,0.024046502760016568,0,0.377936440988488
0.1378239490287721,0.1380410038128739,0.07986279965926335,0.04053427616912489,1,0.39626202867003424
0.18119865634647006,0.18574641593290334,0.1737394088177017,0.1258671454063,0,0.6665516265033751
0.3180698681197381,0.17884494915876722,0.05950853495653581,0.06379052046984997,1,0.6202138727048911
0.06459037114548759,0.20120093786609355,0.08975583025518313,0.10105140689355077,0,0.45659854616031503
0.074990387207801,0.2569049010391835,0.04901112699263774,0.15661513078539332,1,0.5375215460250156
0.09665322594098748,0.14418126365890505,0.0937177737293752,0.08581407704049684,0,0.4203663403697645
0.11774956298786403,0.15659190257120134,0.11940329104669761,0.10737909772175679,1,0.5011238543275197
0.2519104739165531,0.17588312169790268,0.18174327432308196,0.17573670230285526,1,0.785273572240393
0.18699381299514725,0.08840946707590552,0.09339439899082552,0.14105464809018511,0,0.5098523271520634
0.10549187776027599,0.14518036397207768,0.12817929353937788,0.1258549623767709,1,0.5047064976485025
0.09893714112335444,0.14377764281934768,0.14187563664931058,0.1542918349957466,0,0.5388822555877593
0.17576179395141003,0.07976434497785569,0.061693946297168734,0.19691062105371263,0,0.5141307062801471
0.1532694989987705,0.08283014337376454,0.08925246093943393,0.1676552380784248,1,0.49300734139039376
0.08436082080533355,0.19031629023354066,0.2020132741675166,0.16291108880475164,1,0.6396014740111424
0.09684768390872776,0.07894364146720677,0.1717422810247931,0.1560994625162244,0,0.503633068916952
0.34192004270538084,0.2442433557387471,0.07122899939689792,0.06625941763424013,1,0.723651815475266
0.22212873875184344,0.12615874551221315,0.10494114665372556,0.15500305679955806,0,0.6082316877173402
0.11010072741319255,0.027973705297330908,0.08650438573394154,0.11601441183019358,1,0.34059323027465854
0.13734872121052444,0.07390248296403691,0.10759183093330264,0.09915581641165754,0,0.41799885151952154
0.1563185898539756,0.1252280637093208,0.18998069444934085,0.13189431354495793,1,0.6034216615575951
0.16974039158924806,0.13203991388449124,0.19498703337764386,0.13685503607420405,0,0.6336223749255872
0.06582715969891513,0.09051375514527923,0.08392370279769729,0.0864818187839985,0,0.3267464364258902
0.14258455687445848,0.07132735670769928,0.1489178003819324,0.18016670647227764,1,0.5429964204363678
0.20042932038886271,0.21055592950322422,0.2539074688740618,0.2772474329724666,0,0.9421401517386154
0.03509286467011813,0.05979402738727235,0.09601650645829563,0.11905067189880701,1,0.30995407041449313
0.20668393805455765,0.2096234082496464,0.0994616246714592,0.0986617268654853,0,0.6144306978411487
0.26640538835481514,0.26950003414422274,0.03887006704391539,0.05587302509678975,1,0.6306485146397429
0.11309351049550036,0.10112801348578782,0.06209109197509289,0.1880716409362938,0,0.4643842568926749
0.06108689925344137,0.09684895122951628,0.16433919834341898,0.29188775258647753,1,0.6141628014128542
0.09018860078939202,0.12789064544452428,0.16496924508104324,0.06830977258438299,0,0.4513582638993425
0.12838177808276813,0.108336875360021,0.07295452144929171,0.1528143868158995,1,0.46248756170798033
0.1411611540812277,0.06203704051782807,0.3826011323381486,0.19044626028844835,1,0.7762455872256527
0.06267481295358092,0.07289620263158084,0.3100521075849884,0.14018496569086314,0,0.5858080888610133
0.0749818352850769,0.11782477226921473,0.14665759262487887,0.10021121697849036,1,0.4396754171576609
0.0574863528221323,0.11825278318104684,0.13077384130740163,0.08087091576483697,0,0.38738389307541776
0.1401684856886785,0.10708320731939858,0.13594724901488517,0.09154458607702126,1,0.4747435280999835
0.11193909865743668,0.10190236375924944,0.11263210455794032,0.08294767976417308,0,0.40942124673879954
0.10265400064587593,0.13750237145879268,0.1480164584572673,0.08645546742705741,0,0.4746282979889933
0.0745022610282153,0.09558748035498817,0.10773349873067714,0.049787241297132176,1,0.3276104814110128
0.24731829884793227,0.292507160728313,0.18028466223266024,0.24370194128018366,0,0.9638120630890892
0.15249198469408193,0.17705934050810337,0.12756202694327287,0.14661368863550323,1,0.6037270407809614
0.24468607981884777,0.059659054383218287,0.10321074524399328,0.11849748412685389,1,0.5260533635729132
0.13128578033813237,0.10095201318600178,0.1184598810543126,0.09881430406605149,0,0.4495119786444982
0.25240402607153417,0.16979153332931188,0.10157784928126165,0.10016981552283022,0,0.623943224204938
0.17678437778778255,0.10137222958730845,0.08260574511697241,0.05415809843778493,1,0.41492045092984836
0.15451423216919813,0.08897525890707002,0.08538406741830686,0.08275004741560323,0,0.4116236059101782
0.22071591729669668,0.11459509950131178,0.03511414946956862,0.11443615231782198,1,0.48486131858539905
0.1709853566195589,0.15916540137071478,0.13140890765905877,0.07762278779575474,0,0.5391824534450872
0.17019715833096496,0.1576621661408328,0.13123080468554252,0.07798469085608278,1,0.537074820013423
0.08078954283515365,0.056225102143496276,0.23424513493576596,0.04344549809701176,1,0.41470527801142765
0.05035447226434946,0.1388153540784448,0.1400632685992746,0.1243381142617189,0,0.4535712092037878
0.10920523407046795,0.16732260438261032,0.1495296920855999,0.15920482197327693,1,0.5852623525119551
0.10637707165420744,0.059830885118895866,0.15977715818265392,0.21368989610115807,0,0.5396750110569153
0.09596651177241033,0.07305086219585687,0.08433593364543618,0.11248439200889986,1,0.36583769962260326
0.10235451561832813,0.06687949073036015,0.07560149530690909,0.09938799183564502,0,0.34422349349124237
0.054549324343057724,0.06714251443225233,0.29437560683412,0.07268298900043745,0,0.48875043460986756
0.03733238812545444,0.06961336124656099,0.30702082984015144,0.08653270004874136,1,0.5004992792609082
0.09241755845441223,0.14416149942815304,0.17000801935656748,0.16282865371951463,1,0.5694157309586474
0.0711505360039177,0.04424799133630037,0.04648415685036411,0.043937918623217755,0,0.20582060281379994
0.12867272113834619,0.11685836823303102,0.13505961024632154,0.1871998197867258,1,0.5677905194044246
0.09713824167588948,0.18523715904011429,0.09897453997197747,0.05348608711843389,0,0.4348360278064151
0.15488673552689552,0.08341177621152068,0.04325341910630464,0.11257505319256335,0,0.3941269840372842
0.1049512234421134,0.1592440877721248,0.1541200498318374,0.0696839222335741,1,0.4879992832796497
0.12004132003352642,0.10336812469692229,0.14760637187569142,0.14537594499465079,0,0.5163917616007909
0.06446243440618481,0.03906322273773505,0.08156980115569332,0.07941488674707979,1,0.26451034504669296
0.06097441767026706,0.15333078397115513,0.11921175984907151,0.06371093127087503,0,0.3972278927613687
0.06330474317579127,0.11549890167263875,0.13663922493517397,0.09575475856474042,1,0.41119762834834445
0.2358679121069757,0.19170262148950162,0.13521313563363246,0.3093986510667689,0,0.8721823202968787
0.1271312549864888,0.11643787272892893,0.09303701609160338,0.17046140233062207,1,0.5070675461376432
0.19970882380485533,0.2609157262179949,0.20593619095529017,0.143237207706564,1,0.8097979486847044
0.1360876853725977,0.20630946317613716,0.1453023262793299,0.09228779752277928,0,0.579987272350844
0.1688708252665004,0.2093643827431411,0.07517035992799183,0.18920788057638108,0,0.6426134485140144
0.11802070758148177,0.09223712127055526,0.2513350547679381,0.12967746747248174,1,0.5912703510924568
0.1443642222744942,0.15957289645076775,0.06494442241001874,0.18326454716585577,0,0.5521460883011364
0.09339342454687174,0.14860795033789623,0.18411148306647968,0.1315726276760258,1,0.5576854856272735
0.05780448997381032,0.22157948943869582,0.0894786362419372,0.10181567080000836,1,0.4706782864544517
0.06953044309541584,0.291843229348623,0.07616922622706063,0.12408703047060182,0,0.5616299291417013
0.1289153406380377,0.13413054103562402,0.12739579163034528,0.14564193777447382,1,0.5360836110784808
0.10088670844456554,0.08909811750900745,0.09753572071329969,0.17755049761545658,0,0.46507104428232926
0.09270388662153482,0.21102233255331662,0.13847716342695057,0.11753888327728511,0,0.5597422658790872
0.09800756694087483,0.2147523882488922,0.13775274935243098,0.1655686497272828,1,0.6160813542694807
0.07573163161241324,0.10600926127332135,0.20541449024678224,0.12370848852812999,0,0.5108638716606468
0.2067423601044021,0.1417128966585246,0.09455112002827455,0.29681240773703016,1,0.7398187845282314
0.11754453779346985,0.10651486986850589,0.07781781454367512,0.09274047229845052,0,0.39461769450410134
0.05726408260113895,0.053090747701152324,0.057651148355835714,0.039539735597735645,1,0.20754571425586266
0.1443026765158726,0.09324711715095646,0.09374526200714635,0.1543950150183264,1,0.48569007069230186
0.11959106975171671,0.08041088572590176,0.10683143030554892,0.17562338184184004,0,0.48245676762500744
0.08722251532384831,0.08246588636317849,0.22212817307652533,0.216747161446929,1,0.6085637362104811
0.12401902997230828,0.07069144943267852,0.14876205598813294,0.1354970326077938,0,0.4789695680009135
0.08071576945517063,0.10248830472584365,0.07760903642821311,0.11726767010375261,1,0.37808078071298
0.06891380820512216,0.11399213557196575,0.07707543411288995,0.1249213755896964,0,0.3849027534796743
0.1321438362120539,0.13679320086455343,0.12618920514243095,0.09330979755394633,0,0.48843603977298455
0.16477649616451562,0.0945826472913444,0.07756984665177762,0.05964133465939194,1,0.3965703247670296
0.25179041022036075,0.1800612264945656,0.2188049716651022,0.14856032858635268,0,0.7992169369663812
0.19706902206056712,0.13849343192394079,0.17420919585751715,0.14024108673556226,1,0.6500127365775873
0.2510678087434173,0.23544581413255933,0.36543864534858983,0.3048105299896055,0,1.156762798214172
0.13659493035761805,0.0981337245487345,0.19465318571366028,0.1320340807513888,1,0.5614159213714016
0.05083792473956509,0.09086603953904264,0.0520387297463417,0.09682759420877696,0,0.2905702882337264
0.08506862177632413,0.1449072022574917,0.08493924905888003,0.1713557623886187,1,0.48627083548131456
0.1201863751466994,0.07342075625251,0.09123095102729725,0.14926999386814632,1,0.434108076294653
0.11963919879688696,0.07361329437155252,0.09134204022934447,0.15062478636202595,0,0.4352193197598099
0.1309598553964645,0.08624106522047398,0.15855179736751615,0.06684568911284208,1,0.4425984070972967
0.07432797576760204,0.05812646095357237,0.09792216224049262,0.09122108743138573,0,0.32159768639305275
0.08407580824942588,0.13086488340560126,0.1731827371447718,0.12376674280318668,0,0.5118901716029857
0.14813355246232152,0.143472772344104,0.1642860285770841,0.1414914604452601,1,0.5973838138287697
0.12813172753398536,0.12861672001022845,0.1144795874901932,0.13558182112162112,0,0.5068098561560281
0.19986860106979776,0.06752048294228125,0.08490778430472204,0.0388171889100194,1,0.39111405722682047
0.1289882971172996,0.1448546216109941,0.0986122889533431,0.19962587309699267,0,0.5720810807786295
0.225157528919518,0.20744354862622916,0.3531010555827617,0.1265354980682999,1,0.9122376311968088
0.18396099141831937,0.33776021861987443,0.19522777935875826,0.22983344267574177,0,0.9467824320726939
0.2056156333821054,0.37037195870765655,0.22269492565793983,0.24195665793938725,1,1.040639175687089
